,DATE,variable,value
19971,2016-10-18,T10YIE,1.66
19972,2016-10-19,T10YIE,1.68
19973,2016-10-20,T10YIE,1.68
19974,2016-10-21,T10YIE,1.67
19975,2016-10-24,T10YIE,1.66
19976,2016-10-25,T10YIE,1.7
19977,2016-10-26,T10YIE,1.71
19978,2016-10-27,T10YIE,1.72
19979,2016-10-28,T10YIE,1.73
19980,2016-10-31,T10YIE,1.73
19981,2016-11-01,T10YIE,1.72
19982,2016-11-02,T10YIE,1.7
19983,2016-11-03,T10YIE,1.68
19984,2016-11-04,T10YIE,1.68
19985,2016-11-07,T10YIE,1.71
19986,2016-11-08,T10YIE,1.73
19987,2016-11-09,T10YIE,1.82
19988,2016-11-10,T10YIE,1.88
19989,2016-11-11,T10YIE,
19990,2016-11-14,T10YIE,1.83
19991,2016-11-15,T10YIE,1.82
19992,2016-11-16,T10YIE,1.83
19993,2016-11-17,T10YIE,1.87
19994,2016-11-18,T10YIE,1.9
19995,2016-11-21,T10YIE,1.91
19996,2016-11-22,T10YIE,1.9
19997,2016-11-23,T10YIE,1.92
19998,2016-11-24,T10YIE,
19999,2016-11-25,T10YIE,1.89
20000,2016-11-28,T10YIE,1.85
20001,2016-11-29,T10YIE,1.86
20002,2016-11-30,T10YIE,1.94
20003,2016-12-01,T10YIE,1.97
20004,2016-12-02,T10YIE,1.91
20005,2016-12-05,T10YIE,1.94
20006,2016-12-06,T10YIE,1.95
20007,2016-12-07,T10YIE,1.92
20008,2016-12-08,T10YIE,1.95
20009,2016-12-09,T10YIE,1.96
20010,2016-12-12,T10YIE,1.98
20011,2016-12-13,T10YIE,1.95
20012,2016-12-14,T10YIE,1.94
20013,2016-12-15,T10YIE,1.9
20014,2016-12-16,T10YIE,1.86
20015,2016-12-19,T10YIE,1.86
20016,2016-12-20,T10YIE,1.9
20017,2016-12-21,T10YIE,1.91
20018,2016-12-22,T10YIE,1.95
20019,2016-12-23,T10YIE,1.97
20020,2016-12-26,T10YIE,
20021,2016-12-27,T10YIE,1.99
20022,2016-12-28,T10YIE,1.95
20023,2016-12-29,T10YIE,1.94
20024,2016-12-30,T10YIE,1.95
20025,2017-01-02,T10YIE,
20026,2017-01-03,T10YIE,1.98
20027,2017-01-04,T10YIE,1.99
20028,2017-01-05,T10YIE,1.95
20029,2017-01-06,T10YIE,1.96
20030,2017-01-09,T10YIE,1.95
20031,2017-01-10,T10YIE,1.95
20032,2017-01-11,T10YIE,1.99
20033,2017-01-12,T10YIE,1.98
20034,2017-01-13,T10YIE,1.99
20035,2017-01-16,T10YIE,
20036,2017-01-17,T10YIE,1.97
20037,2017-01-18,T10YIE,2.0
20038,2017-01-19,T10YIE,2.04
20039,2017-01-20,T10YIE,2.04
20040,2017-01-23,T10YIE,2.02
20041,2017-01-24,T10YIE,2.06
20042,2017-01-25,T10YIE,2.08
20043,2017-01-26,T10YIE,2.08
20044,2017-01-27,T10YIE,2.08
20045,2017-01-30,T10YIE,2.07
20046,2017-01-31,T10YIE,2.05
20047,2017-02-01,T10YIE,2.05
20048,2017-02-02,T10YIE,2.05
20049,2017-02-03,T10YIE,2.05
20050,2017-02-06,T10YIE,2.02
20051,2017-02-07,T10YIE,2.0
20052,2017-02-08,T10YIE,1.96
20053,2017-02-09,T10YIE,1.99
20054,2017-02-10,T10YIE,2.01
20055,2017-02-13,T10YIE,2.0
20056,2017-02-14,T10YIE,2.01
20057,2017-02-15,T10YIE,2.06
20058,2017-02-16,T10YIE,2.02
20059,2017-02-17,T10YIE,2.01
20060,2017-02-20,T10YIE,
20061,2017-02-21,T10YIE,2.03
20062,2017-02-22,T10YIE,2.04
20063,2017-02-23,T10YIE,2.03
20064,2017-02-24,T10YIE,2.0
20065,2017-02-27,T10YIE,2.01
20066,2017-02-28,T10YIE,2.02
20067,2017-03-01,T10YIE,2.03
20068,2017-03-02,T10YIE,2.01
20069,2017-03-03,T10YIE,2.04
20070,2017-03-06,T10YIE,2.01
20071,2017-03-07,T10YIE,2.03
20072,2017-03-08,T10YIE,2.01
20073,2017-03-09,T10YIE,2.0
20074,2017-03-10,T10YIE,2.01
20075,2017-03-13,T10YIE,2.01
20076,2017-03-14,T10YIE,1.99
20077,2017-03-15,T10YIE,2.01
20078,2017-03-16,T10YIE,2.02
20079,2017-03-17,T10YIE,2.01
20080,2017-03-20,T10YIE,2.0
20081,2017-03-21,T10YIE,1.98
20082,2017-03-22,T10YIE,1.97
20083,2017-03-23,T10YIE,1.95
20084,2017-03-24,T10YIE,1.98
20085,2017-03-27,T10YIE,1.97
20086,2017-03-28,T10YIE,1.97
20087,2017-03-29,T10YIE,1.98
20088,2017-03-30,T10YIE,1.96
20089,2017-03-31,T10YIE,1.97
20090,2017-04-03,T10YIE,1.96
20091,2017-04-04,T10YIE,1.96
20092,2017-04-05,T10YIE,1.97
20093,2017-04-06,T10YIE,1.95
20094,2017-04-07,T10YIE,1.94
20095,2017-04-10,T10YIE,1.93
20096,2017-04-11,T10YIE,1.91
20097,2017-04-12,T10YIE,1.9
20098,2017-04-13,T10YIE,1.92
20099,2017-04-14,T10YIE,
20100,2017-04-17,T10YIE,1.88
20101,2017-04-18,T10YIE,1.85
20102,2017-04-19,T10YIE,1.85
20103,2017-04-20,T10YIE,1.85
20104,2017-04-21,T10YIE,1.84
20105,2017-04-24,T10YIE,1.87
20106,2017-04-25,T10YIE,1.91
20107,2017-04-26,T10YIE,1.9
20108,2017-04-27,T10YIE,1.91
20109,2017-04-28,T10YIE,1.92
20110,2017-05-01,T10YIE,1.92
20111,2017-05-02,T10YIE,1.88
20112,2017-05-03,T10YIE,1.87
20113,2017-05-04,T10YIE,1.86
20114,2017-05-05,T10YIE,1.86
20115,2017-05-08,T10YIE,1.86
20116,2017-05-09,T10YIE,1.86
20117,2017-05-10,T10YIE,1.85
20118,2017-05-11,T10YIE,1.88
20119,2017-05-12,T10YIE,1.84
20120,2017-05-15,T10YIE,1.82
20121,2017-05-16,T10YIE,1.82
20122,2017-05-17,T10YIE,1.78
20123,2017-05-18,T10YIE,1.8
20124,2017-05-19,T10YIE,1.82
20125,2017-05-22,T10YIE,1.82
20126,2017-05-23,T10YIE,1.83
20127,2017-05-24,T10YIE,1.81
20128,2017-05-25,T10YIE,1.8
20129,2017-05-26,T10YIE,1.81
20130,2017-05-29,T10YIE,
20131,2017-05-30,T10YIE,1.81
20132,2017-05-31,T10YIE,1.81
20133,2017-06-01,T10YIE,1.81
20134,2017-06-02,T10YIE,1.79
20135,2017-06-05,T10YIE,1.79
20136,2017-06-06,T10YIE,1.77
20137,2017-06-07,T10YIE,1.78
20138,2017-06-08,T10YIE,1.78
20139,2017-06-09,T10YIE,1.78
20140,2017-06-12,T10YIE,1.75
20141,2017-06-13,T10YIE,1.75
20142,2017-06-14,T10YIE,1.71
20143,2017-06-15,T10YIE,1.67
20144,2017-06-16,T10YIE,1.67
20145,2017-06-19,T10YIE,1.67
20146,2017-06-20,T10YIE,1.66
20147,2017-06-21,T10YIE,1.66
20148,2017-06-22,T10YIE,1.69
20149,2017-06-23,T10YIE,1.7
20150,2017-06-26,T10YIE,1.71
20151,2017-06-27,T10YIE,1.71
20152,2017-06-28,T10YIE,1.73
20153,2017-06-29,T10YIE,1.72
20154,2017-06-30,T10YIE,1.73
20155,2017-07-03,T10YIE,1.75
20156,2017-07-04,T10YIE,
20157,2017-07-05,T10YIE,1.75
20158,2017-07-06,T10YIE,1.76
20159,2017-07-07,T10YIE,1.73
20160,2017-07-10,T10YIE,1.72
20161,2017-07-11,T10YIE,1.75
20162,2017-07-12,T10YIE,1.76
20163,2017-07-13,T10YIE,1.77
20164,2017-07-14,T10YIE,1.76
20165,2017-07-17,T10YIE,1.77
20166,2017-07-18,T10YIE,1.76
20167,2017-07-19,T10YIE,1.76
20168,2017-07-20,T10YIE,1.77
20169,2017-07-21,T10YIE,1.76
20170,2017-07-24,T10YIE,1.78
20171,2017-07-25,T10YIE,1.81
20172,2017-07-26,T10YIE,1.8
20173,2017-07-27,T10YIE,1.83
20174,2017-07-28,T10YIE,1.83
20175,2017-07-31,T10YIE,1.82
20176,2017-08-01,T10YIE,1.79
20177,2017-08-02,T10YIE,1.79
20178,2017-08-03,T10YIE,1.78
20179,2017-08-04,T10YIE,1.8
20180,2017-08-07,T10YIE,1.8
20181,2017-08-08,T10YIE,1.83
20182,2017-08-09,T10YIE,1.82
20183,2017-08-10,T10YIE,1.8
20184,2017-08-11,T10YIE,1.79
20185,2017-08-14,T10YIE,1.77
20186,2017-08-15,T10YIE,1.78
20187,2017-08-16,T10YIE,1.78
20188,2017-08-17,T10YIE,1.77
20189,2017-08-18,T10YIE,1.76
20190,2017-08-21,T10YIE,1.75
20191,2017-08-22,T10YIE,1.77
20192,2017-08-23,T10YIE,1.75
20193,2017-08-24,T10YIE,1.75
20194,2017-08-25,T10YIE,1.75
20195,2017-08-28,T10YIE,1.75
20196,2017-08-29,T10YIE,1.74
20197,2017-08-30,T10YIE,1.76
20198,2017-08-31,T10YIE,1.76
20199,2017-09-01,T10YIE,1.79
20200,2017-09-04,T10YIE,
20201,2017-09-05,T10YIE,1.77
20202,2017-09-06,T10YIE,1.78
20203,2017-09-07,T10YIE,1.79
20204,2017-09-08,T10YIE,1.81
20205,2017-09-11,T10YIE,1.83
20206,2017-09-12,T10YIE,1.84
20207,2017-09-13,T10YIE,1.85
20208,2017-09-14,T10YIE,1.85
20209,2017-09-15,T10YIE,1.85
20210,2017-09-18,T10YIE,1.87
20211,2017-09-19,T10YIE,1.87
20212,2017-09-20,T10YIE,1.85
20213,2017-09-21,T10YIE,1.83
20214,2017-09-22,T10YIE,1.84
20215,2017-09-25,T10YIE,1.84
20216,2017-09-26,T10YIE,1.84
20217,2017-09-27,T10YIE,1.87
20218,2017-09-28,T10YIE,1.87
20219,2017-09-29,T10YIE,1.84
20220,2017-10-02,T10YIE,1.83
20221,2017-10-03,T10YIE,1.84
20222,2017-10-04,T10YIE,1.85
20223,2017-10-05,T10YIE,1.86
20224,2017-10-06,T10YIE,1.87
20225,2017-10-09,T10YIE,
20226,2017-10-10,T10YIE,1.88
20227,2017-10-11,T10YIE,1.89
20228,2017-10-12,T10YIE,1.89
20229,2017-10-13,T10YIE,1.85
20230,2017-10-16,T10YIE,1.84
20231,2017-10-17,T10YIE,1.82
20232,2017-10-18,T10YIE,1.84
20233,2017-10-19,T10YIE,1.84
20234,2017-10-20,T10YIE,1.87
20235,2017-10-23,T10YIE,1.86
20236,2017-10-24,T10YIE,1.87
20237,2017-10-25,T10YIE,1.88
20238,2017-10-26,T10YIE,1.89
20239,2017-10-27,T10YIE,1.88
20240,2017-10-30,T10YIE,1.87
20241,2017-10-31,T10YIE,1.88
20242,2017-11-01,T10YIE,1.88
20243,2017-11-02,T10YIE,1.87
20244,2017-11-03,T10YIE,1.86
20245,2017-11-06,T10YIE,1.86
20246,2017-11-07,T10YIE,1.88
20247,2017-11-08,T10YIE,1.87
20248,2017-11-09,T10YIE,1.87
20249,2017-11-10,T10YIE,1.88
20250,2017-11-13,T10YIE,1.88
20251,2017-11-14,T10YIE,1.87
20252,2017-11-15,T10YIE,1.85
20253,2017-11-16,T10YIE,1.84
20254,2017-11-17,T10YIE,1.86
20255,2017-11-20,T10YIE,1.85
20256,2017-11-21,T10YIE,1.84
20257,2017-11-22,T10YIE,1.84
20258,2017-11-23,T10YIE,
20259,2017-11-24,T10YIE,1.84
20260,2017-11-27,T10YIE,1.83
20261,2017-11-28,T10YIE,1.84
20262,2017-11-29,T10YIE,1.84
20263,2017-11-30,T10YIE,1.86
20264,2017-12-01,T10YIE,1.86
20265,2017-12-04,T10YIE,1.87
20266,2017-12-05,T10YIE,1.86
20267,2017-12-06,T10YIE,1.86
20268,2017-12-07,T10YIE,1.87
20269,2017-12-08,T10YIE,1.88
20270,2017-12-11,T10YIE,1.88
20271,2017-12-12,T10YIE,1.89
20272,2017-12-13,T10YIE,1.88
20273,2017-12-14,T10YIE,1.87
20274,2017-12-15,T10YIE,1.88
20275,2017-12-18,T10YIE,1.89
20276,2017-12-19,T10YIE,1.91
20277,2017-12-20,T10YIE,1.92
20278,2017-12-21,T10YIE,1.93
20279,2017-12-22,T10YIE,1.94
20280,2017-12-25,T10YIE,
20281,2017-12-26,T10YIE,1.94
20282,2017-12-27,T10YIE,1.94
20283,2017-12-28,T10YIE,1.96
20284,2017-12-29,T10YIE,1.96
20285,2018-01-01,T10YIE,
20286,2018-01-02,T10YIE,2.0
20287,2018-01-03,T10YIE,1.98
20288,2018-01-04,T10YIE,2.01
20289,2018-01-05,T10YIE,2.01
20290,2018-01-08,T10YIE,2.02
20291,2018-01-09,T10YIE,2.03
20292,2018-01-10,T10YIE,2.03
20293,2018-01-11,T10YIE,2.0
20294,2018-01-12,T10YIE,2.01
20295,2018-01-15,T10YIE,
20296,2018-01-16,T10YIE,2.03
20297,2018-01-17,T10YIE,2.04
20298,2018-01-18,T10YIE,2.05
20299,2018-01-19,T10YIE,2.06
20300,2018-01-22,T10YIE,2.06
20301,2018-01-23,T10YIE,2.06
20302,2018-01-24,T10YIE,2.07
20303,2018-01-25,T10YIE,2.07
20304,2018-01-26,T10YIE,2.09
20305,2018-01-29,T10YIE,2.09
20306,2018-01-30,T10YIE,2.1
20307,2018-01-31,T10YIE,2.11
20308,2018-02-01,T10YIE,2.11
20309,2018-02-02,T10YIE,2.14
20310,2018-02-05,T10YIE,2.1
20311,2018-02-06,T10YIE,2.1
20312,2018-02-07,T10YIE,2.1
20313,2018-02-08,T10YIE,2.09
20314,2018-02-09,T10YIE,2.05
20315,2018-02-12,T10YIE,2.07
20316,2018-02-13,T10YIE,2.05
20317,2018-02-14,T10YIE,2.09
20318,2018-02-15,T10YIE,2.11
20319,2018-02-16,T10YIE,2.09
20320,2018-02-19,T10YIE,
20321,2018-02-20,T10YIE,2.1
20322,2018-02-21,T10YIE,2.12
20323,2018-02-22,T10YIE,2.11
20324,2018-02-23,T10YIE,2.12
20325,2018-02-26,T10YIE,2.13
20326,2018-02-27,T10YIE,2.13
20327,2018-02-28,T10YIE,2.12
20328,2018-03-01,T10YIE,2.1
20329,2018-03-02,T10YIE,2.12
20330,2018-03-05,T10YIE,2.13
20331,2018-03-06,T10YIE,2.12
20332,2018-03-07,T10YIE,2.13
20333,2018-03-08,T10YIE,2.11
20334,2018-03-09,T10YIE,2.12
20335,2018-03-12,T10YIE,2.1
20336,2018-03-13,T10YIE,2.09
20337,2018-03-14,T10YIE,2.07
20338,2018-03-15,T10YIE,2.08
20339,2018-03-16,T10YIE,2.08
20340,2018-03-19,T10YIE,2.08
20341,2018-03-20,T10YIE,2.08
20342,2018-03-21,T10YIE,2.09
20343,2018-03-22,T10YIE,2.08
20344,2018-03-23,T10YIE,2.07
20345,2018-03-26,T10YIE,2.08
20346,2018-03-27,T10YIE,2.07
20347,2018-03-28,T10YIE,2.05
20348,2018-03-29,T10YIE,2.05
20349,2018-03-30,T10YIE,
20350,2018-04-02,T10YIE,2.05
20351,2018-04-03,T10YIE,2.08
20352,2018-04-04,T10YIE,2.08
20353,2018-04-05,T10YIE,2.08
20354,2018-04-06,T10YIE,2.07
20355,2018-04-09,T10YIE,2.07
20356,2018-04-10,T10YIE,2.08
20357,2018-04-11,T10YIE,2.11
20358,2018-04-12,T10YIE,2.13
20359,2018-04-13,T10YIE,2.13
20360,2018-04-16,T10YIE,2.12
20361,2018-04-17,T10YIE,2.14
20362,2018-04-18,T10YIE,2.16
20363,2018-04-19,T10YIE,2.17
20364,2018-04-20,T10YIE,2.17
20365,2018-04-23,T10YIE,2.18
20366,2018-04-24,T10YIE,2.17
20367,2018-04-25,T10YIE,2.17
20368,2018-04-26,T10YIE,2.18
20369,2018-04-27,T10YIE,2.17
20370,2018-04-30,T10YIE,2.17
20371,2018-05-01,T10YIE,2.16
20372,2018-05-02,T10YIE,2.17
20373,2018-05-03,T10YIE,2.16
20374,2018-05-04,T10YIE,2.16
20375,2018-05-07,T10YIE,2.17
20376,2018-05-08,T10YIE,2.16
20377,2018-05-09,T10YIE,2.18
20378,2018-05-10,T10YIE,2.17
20379,2018-05-11,T10YIE,2.15
20380,2018-05-14,T10YIE,2.15
20381,2018-05-15,T10YIE,2.18
20382,2018-05-16,T10YIE,2.17
20383,2018-05-17,T10YIE,2.16
20384,2018-05-18,T10YIE,2.15
20385,2018-05-21,T10YIE,2.16
20386,2018-05-22,T10YIE,2.15
20387,2018-05-23,T10YIE,2.14
20388,2018-05-24,T10YIE,2.12
20389,2018-05-25,T10YIE,2.09
20390,2018-05-28,T10YIE,
20391,2018-05-29,T10YIE,2.04
20392,2018-05-30,T10YIE,2.06
20393,2018-05-31,T10YIE,2.07
20394,2018-06-01,T10YIE,2.09
20395,2018-06-04,T10YIE,2.12
20396,2018-06-05,T10YIE,2.13
20397,2018-06-06,T10YIE,2.14
20398,2018-06-07,T10YIE,2.13
20399,2018-06-08,T10YIE,2.11
20400,2018-06-11,T10YIE,2.13
20401,2018-06-12,T10YIE,2.13
20402,2018-06-13,T10YIE,2.12
20403,2018-06-14,T10YIE,2.12
20404,2018-06-15,T10YIE,2.12
20405,2018-06-18,T10YIE,2.12
20406,2018-06-19,T10YIE,2.12
20407,2018-06-20,T10YIE,2.12
20408,2018-06-21,T10YIE,2.11
20409,2018-06-22,T10YIE,2.12
20410,2018-06-25,T10YIE,2.1
20411,2018-06-26,T10YIE,2.12
20412,2018-06-27,T10YIE,2.11
20413,2018-06-28,T10YIE,2.1
20414,2018-06-29,T10YIE,2.11
20415,2018-07-02,T10YIE,2.14
20416,2018-07-03,T10YIE,2.12
20417,2018-07-04,T10YIE,
20418,2018-07-05,T10YIE,2.13
20419,2018-07-06,T10YIE,2.12
20420,2018-07-09,T10YIE,2.13
20421,2018-07-10,T10YIE,2.13
20422,2018-07-11,T10YIE,2.11
20423,2018-07-12,T10YIE,2.1
20424,2018-07-13,T10YIE,2.11
20425,2018-07-16,T10YIE,2.1
20426,2018-07-17,T10YIE,2.09
20427,2018-07-18,T10YIE,2.09
20428,2018-07-19,T10YIE,2.09
20429,2018-07-20,T10YIE,2.11
20430,2018-07-23,T10YIE,2.11
20431,2018-07-24,T10YIE,2.11
20432,2018-07-25,T10YIE,2.13
20433,2018-07-26,T10YIE,2.11
20434,2018-07-27,T10YIE,2.12
20435,2018-07-30,T10YIE,2.13
20436,2018-07-31,T10YIE,2.12
20437,2018-08-01,T10YIE,2.13
20438,2018-08-02,T10YIE,2.12
20439,2018-08-03,T10YIE,2.12
20440,2018-08-06,T10YIE,2.11
20441,2018-08-07,T10YIE,2.13
20442,2018-08-08,T10YIE,2.11
20443,2018-08-09,T10YIE,2.11
20444,2018-08-10,T10YIE,2.09
20445,2018-08-13,T10YIE,2.1
20446,2018-08-14,T10YIE,2.09
20447,2018-08-15,T10YIE,2.08
20448,2018-08-16,T10YIE,2.08
20449,2018-08-17,T10YIE,2.08
20450,2018-08-20,T10YIE,2.07
20451,2018-08-21,T10YIE,2.08
20452,2018-08-22,T10YIE,2.08
20453,2018-08-23,T10YIE,2.09
20454,2018-08-24,T10YIE,2.09
20455,2018-08-27,T10YIE,2.11
20456,2018-08-28,T10YIE,2.11
20457,2018-08-29,T10YIE,2.12
20458,2018-08-30,T10YIE,2.1
20459,2018-08-31,T10YIE,2.08
20460,2018-09-03,T10YIE,
20461,2018-09-04,T10YIE,2.1
20462,2018-09-05,T10YIE,2.09
20463,2018-09-06,T10YIE,2.08
20464,2018-09-07,T10YIE,2.1
20465,2018-09-10,T10YIE,2.1
20466,2018-09-11,T10YIE,2.12
20467,2018-09-12,T10YIE,2.12
20468,2018-09-13,T10YIE,2.1
20469,2018-09-14,T10YIE,2.1
20470,2018-09-17,T10YIE,2.1
20471,2018-09-18,T10YIE,2.13
20472,2018-09-19,T10YIE,2.15
20473,2018-09-20,T10YIE,2.15
20474,2018-09-21,T10YIE,2.15
20475,2018-09-24,T10YIE,2.16
20476,2018-09-25,T10YIE,2.16
20477,2018-09-26,T10YIE,2.14
20478,2018-09-27,T10YIE,2.15
20479,2018-09-28,T10YIE,2.14
20480,2018-10-01,T10YIE,2.14
20481,2018-10-02,T10YIE,2.12
20482,2018-10-03,T10YIE,2.16
20483,2018-10-04,T10YIE,2.16
20484,2018-10-05,T10YIE,2.16
20485,2018-10-08,T10YIE,
20486,2018-10-09,T10YIE,2.17
20487,2018-10-10,T10YIE,2.16
20488,2018-10-11,T10YIE,2.12
20489,2018-10-12,T10YIE,2.12
20490,2018-10-15,T10YIE,2.13
20491,2018-10-16,T10YIE,2.13
20492,2018-10-17,T10YIE,2.13
20493,2018-10-18,T10YIE,2.1
20494,2018-10-19,T10YIE,2.11
20495,2018-10-22,T10YIE,2.11
20496,2018-10-23,T10YIE,2.09
20497,2018-10-24,T10YIE,2.07
20498,2018-10-25,T10YIE,2.05
20499,2018-10-26,T10YIE,2.06
20500,2018-10-29,T10YIE,2.06
20501,2018-10-30,T10YIE,2.05
20502,2018-10-31,T10YIE,2.05
20503,2018-11-01,T10YIE,2.02
20504,2018-11-02,T10YIE,2.06
20505,2018-11-05,T10YIE,2.06
20506,2018-11-06,T10YIE,2.07
20507,2018-11-07,T10YIE,2.07
20508,2018-11-08,T10YIE,2.07
20509,2018-11-09,T10YIE,2.04
20510,2018-11-12,T10YIE,
20511,2018-11-13,T10YIE,2.02
20512,2018-11-14,T10YIE,2.0
20513,2018-11-15,T10YIE,2.0
20514,2018-11-16,T10YIE,2.02
20515,2018-11-19,T10YIE,1.99
20516,2018-11-20,T10YIE,1.97
20517,2018-11-21,T10YIE,1.97
20518,2018-11-22,T10YIE,
20519,2018-11-23,T10YIE,1.96
20520,2018-11-26,T10YIE,1.96
20521,2018-11-27,T10YIE,1.91
20522,2018-11-28,T10YIE,1.94
20523,2018-11-29,T10YIE,1.98
20524,2018-11-30,T10YIE,1.97
20525,2018-12-03,T10YIE,1.96
20526,2018-12-04,T10YIE,1.94
20527,2018-12-05,T10YIE,
20528,2018-12-06,T10YIE,1.9
20529,2018-12-07,T10YIE,1.89
20530,2018-12-10,T10YIE,1.86
20531,2018-12-11,T10YIE,1.83
20532,2018-12-12,T10YIE,1.83
20533,2018-12-13,T10YIE,1.83
20534,2018-12-14,T10YIE,1.82
20535,2018-12-17,T10YIE,1.81
20536,2018-12-18,T10YIE,1.81
20537,2018-12-19,T10YIE,1.8
20538,2018-12-20,T10YIE,1.76
20539,2018-12-21,T10YIE,1.77
20540,2018-12-24,T10YIE,1.75
20541,2018-12-25,T10YIE,
20542,2018-12-26,T10YIE,1.77
20543,2018-12-27,T10YIE,1.74
20544,2018-12-28,T10YIE,1.73
20545,2018-12-31,T10YIE,1.71
20546,2019-01-01,T10YIE,
20547,2019-01-02,T10YIE,1.7
20548,2019-01-03,T10YIE,1.68
20549,2019-01-04,T10YIE,1.76
20550,2019-01-07,T10YIE,1.78
20551,2019-01-08,T10YIE,1.82
20552,2019-01-09,T10YIE,1.83
20553,2019-01-10,T10YIE,1.81
20554,2019-01-11,T10YIE,1.83
20555,2019-01-14,T10YIE,1.81
20556,2019-01-15,T10YIE,1.81
20557,2019-01-16,T10YIE,1.82
20558,2019-01-17,T10YIE,1.79
20559,2019-01-18,T10YIE,1.83
20560,2019-01-21,T10YIE,
20561,2019-01-22,T10YIE,1.79
20562,2019-01-23,T10YIE,1.8
20563,2019-01-24,T10YIE,1.77
20564,2019-01-25,T10YIE,1.79
20565,2019-01-28,T10YIE,1.78
20566,2019-01-29,T10YIE,1.78
20567,2019-01-30,T10YIE,1.84
20568,2019-01-31,T10YIE,1.85
20569,2019-02-01,T10YIE,1.88
20570,2019-02-04,T10YIE,1.87
20571,2019-02-05,T10YIE,1.87
20572,2019-02-06,T10YIE,1.86
20573,2019-02-07,T10YIE,1.84
20574,2019-02-08,T10YIE,1.82
20575,2019-02-11,T10YIE,1.82
20576,2019-02-12,T10YIE,1.83
20577,2019-02-13,T10YIE,1.86
20578,2019-02-14,T10YIE,1.85
20579,2019-02-15,T10YIE,1.86
20580,2019-02-18,T10YIE,
20581,2019-02-19,T10YIE,1.87
20582,2019-02-20,T10YIE,1.89
20583,2019-02-21,T10YIE,1.91
20584,2019-02-22,T10YIE,1.91
20585,2019-02-25,T10YIE,1.92
20586,2019-02-26,T10YIE,1.92
20587,2019-02-27,T10YIE,1.93
20588,2019-02-28,T10YIE,1.95
20589,2019-03-01,T10YIE,1.96
20590,2019-03-04,T10YIE,1.94
20591,2019-03-05,T10YIE,1.93
20592,2019-03-06,T10YIE,1.91
20593,2019-03-07,T10YIE,1.9
20594,2019-03-08,T10YIE,1.9
20595,2019-03-11,T10YIE,1.91
20596,2019-03-12,T10YIE,1.9
20597,2019-03-13,T10YIE,1.92
20598,2019-03-14,T10YIE,1.94
20599,2019-03-15,T10YIE,1.94
20600,2019-03-18,T10YIE,1.96
20601,2019-03-19,T10YIE,1.95
20602,2019-03-20,T10YIE,1.96
20603,2019-03-21,T10YIE,1.96
20604,2019-03-22,T10YIE,1.9
20605,2019-03-25,T10YIE,1.88
20606,2019-03-26,T10YIE,1.86
20607,2019-03-27,T10YIE,1.84
20608,2019-03-28,T10YIE,1.83
20609,2019-03-29,T10YIE,1.88
20610,2019-04-01,T10YIE,1.9
20611,2019-04-02,T10YIE,1.9
20612,2019-04-03,T10YIE,1.91
20613,2019-04-04,T10YIE,1.9
20614,2019-04-05,T10YIE,1.9
20615,2019-04-08,T10YIE,1.91
20616,2019-04-09,T10YIE,1.91
20617,2019-04-10,T10YIE,1.94
20618,2019-04-11,T10YIE,1.94
20619,2019-04-12,T10YIE,1.95
20620,2019-04-15,T10YIE,1.94
20621,2019-04-16,T10YIE,1.96
20622,2019-04-17,T10YIE,1.94
20623,2019-04-18,T10YIE,1.95
20624,2019-04-19,T10YIE,
20625,2019-04-22,T10YIE,1.95
20626,2019-04-23,T10YIE,1.95
20627,2019-04-24,T10YIE,1.96
20628,2019-04-25,T10YIE,1.98
20629,2019-04-26,T10YIE,1.97
20630,2019-04-29,T10YIE,1.96
20631,2019-04-30,T10YIE,1.95
20632,2019-05-01,T10YIE,1.93
20633,2019-05-02,T10YIE,1.89
20634,2019-05-03,T10YIE,1.91
20635,2019-05-06,T10YIE,1.91
20636,2019-05-07,T10YIE,1.87
20637,2019-05-08,T10YIE,1.87
20638,2019-05-09,T10YIE,1.85
20639,2019-05-10,T10YIE,1.88
20640,2019-05-13,T10YIE,1.85
20641,2019-05-14,T10YIE,1.86
20642,2019-05-15,T10YIE,1.83
20643,2019-05-16,T10YIE,1.84
20644,2019-05-17,T10YIE,1.81
20645,2019-05-20,T10YIE,1.81
20646,2019-05-21,T10YIE,1.83
20647,2019-05-22,T10YIE,1.79
20648,2019-05-23,T10YIE,1.73
20649,2019-05-24,T10YIE,1.76
20650,2019-05-27,T10YIE,
20651,2019-05-28,T10YIE,1.73
20652,2019-05-29,T10YIE,1.75
20653,2019-05-30,T10YIE,1.74
20654,2019-05-31,T10YIE,1.74
20655,2019-06-03,T10YIE,1.73
20656,2019-06-04,T10YIE,1.74
20657,2019-06-05,T10YIE,1.75
20658,2019-06-06,T10YIE,1.73
20659,2019-06-07,T10YIE,1.74
20660,2019-06-10,T10YIE,1.73
20661,2019-06-11,T10YIE,1.72
20662,2019-06-12,T10YIE,1.71
20663,2019-06-13,T10YIE,1.68
20664,2019-06-14,T10YIE,1.63
20665,2019-06-17,T10YIE,1.61
20666,2019-06-18,T10YIE,1.64
20667,2019-06-19,T10YIE,1.67
20668,2019-06-20,T10YIE,1.74
20669,2019-06-21,T10YIE,1.73
20670,2019-06-24,T10YIE,1.71
20671,2019-06-25,T10YIE,1.67
20672,2019-06-26,T10YIE,1.7
20673,2019-06-27,T10YIE,1.68
20674,2019-06-28,T10YIE,1.69
